t_s,setpoint_front,setpoint_middle,setpoint_back,setpoint_nozzle,sensor_front,sensor_middle,sensor_back,sensor_nozzle,steel_front,steel_middle,steel_back,steel_nozzle,band_front,band_middle,band_back,band_nozzle,duty_front,duty_middle,duty_back,duty_nozzle,power_w_front,power_w_middle,power_w_back,power_w_nozzle
413.00,180.000,180.000,170.000,175.000,97.002,101.552,97.311,52.644,133.852,143.100,134.588,67.864,292.684,308.960,295.535,296.689,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
414.00,180.000,180.000,170.000,175.000,97.247,101.829,97.559,52.745,134.097,143.391,134.837,67.975,292.910,309.243,295.771,296.774,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
415.00,180.000,180.000,170.000,175.000,97.492,102.106,97.807,52.847,134.341,143.682,135.087,68.087,293.137,309.526,296.007,296.859,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
416.00,180.000,180.000,170.000,175.000,97.738,102.382,98.056,52.948,134.586,143.974,135.336,68.199,293.364,309.810,296.244,296.944,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
417.00,180.000,180.000,170.000,175.000,97.983,102.659,98.304,53.050,134.830,144.265,135.585,68.311,293.590,310.093,296.480,297.030,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
418.00,180.000,180.000,170.000,175.000,98.228,102.936,98.552,53.151,135.074,144.556,135.834,68.422,293.816,310.376,296.715,297.115,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
419.00,180.000,180.000,170.000,175.000,98.473,103.213,98.800,53.253,135.319,144.847,136.083,68.534,294.043,310.659,296.951,297.201,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
420.00,180.000,180.000,170.000,175.000,98.719,103.490,99.048,53.355,135.563,145.138,136.332,68.646,294.269,310.942,297.187,297.286,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
421.00,180.000,180.000,170.000,175.000,98.964,103.767,99.296,53.457,135.807,145.429,136.581,68.758,294.495,311.224,297.423,297.371,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
422.00,180.000,180.000,170.000,175.000,99.209,104.045,99.544,53.558,136.050,145.720,136.830,68.870,294.721,311.507,297.658,297.457,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
423.00,180.000,180.000,170.000,175.000,99.454,104.322,99.793,53.660,136.294,146.011,137.078,68.982,294.947,311.790,297.894,297.542,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
424.00,180.000,180.000,170.000,175.000,99.699,104.600,100.041,53.762,136.538,146.301,137.327,69.094,295.173,312.073,298.129,297.628,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
425.00,180.000,180.000,170.000,175.000,99.945,104.877,100.289,53.864,136.781,146.592,137.575,69.206,295.398,312.355,298.365,297.713,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
426.00,180.000,180.000,170.000,175.000,100.190,105.155,100.537,53.966,137.024,146.883,137.824,69.318,295.624,312.638,298.600,297.799,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
427.00,180.000,180.000,170.000,175.000,100.435,105.433,100.785,54.069,137.268,147.173,138.072,69.430,295.850,312.920,298.835,297.885,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
428.00,180.000,180.000,170.000,175.000,100.680,105.710,101.033,54.171,137.511,147.464,138.320,69.542,296.075,313.203,299.070,297.970,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
429.00,180.000,180.000,170.000,175.000,100.925,105.988,101.282,54.273,137.754,147.755,138.568,69.654,296.300,313.485,299.305,298.056,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
430.00,180.000,180.000,170.000,175.000,101.170,106.266,101.530,54.376,137.997,148.045,138.816,69.766,296.526,313.768,299.540,298.141,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
431.00,180.000,180.000,170.000,175.000,101.415,106.544,101.778,54.478,138.239,148.336,139.063,69.878,296.751,314.050,299.775,298.227,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
432.00,180.000,180.000,170.000,175.000,101.660,106.823,102.026,54.581,138.482,148.626,139.311,69.990,296.976,314.332,300.010,298.313,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
433.00,180.000,180.000,170.000,175.000,101.905,107.101,102.274,54.683,138.725,148.916,139.559,70.103,297.201,314.614,300.244,298.399,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
434.00,180.000,180.000,170.000,175.000,102.151,107.379,102.522,54.786,138.967,149.207,139.806,70.215,297.426,314.896,300.479,298.484,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
435.00,180.000,180.000,170.000,175.000,102.396,107.658,102.770,54.889,139.209,149.497,140.053,70.327,297.651,315.179,300.713,298.570,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
436.00,180.000,180.000,170.000,175.000,102.641,107.936,103.019,54.991,139.452,149.787,140.301,70.440,297.876,315.461,300.948,298.656,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
437.00,180.000,180.000,170.000,175.000,102.886,108.215,103.267,55.094,139.694,150.077,140.548,70.552,298.100,315.742,301.182,298.742,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
438.00,180.000,180.000,170.000,175.000,103.131,108.493,103.515,55.197,139.936,150.367,140.795,70.664,298.325,316.024,301.416,298.828,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
439.00,180.000,180.000,170.000,175.000,103.375,108.772,103.763,55.300,140.177,150.657,141.042,70.777,298.549,316.306,301.651,298.914,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
440.00,180.000,180.000,170.000,175.000,103.620,109.051,104.011,55.403,140.419,150.947,141.288,70.889,298.774,316.588,301.885,298.999,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
441.00,180.000,180.000,170.000,175.000,103.865,109.330,104.259,55.506,140.661,151.237,141.535,71.002,298.998,316.870,302.119,299.085,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
442.00,180.000,180.000,170.000,175.000,104.110,109.609,104.507,55.609,140.902,151.527,141.782,71.114,299.222,317.151,302.353,299.171,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
443.00,180.000,180.000,170.000,175.000,104.355,109.888,104.755,55.712,141.144,151.817,142.028,71.227,299.447,317.433,302.587,299.257,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
444.00,180.000,180.000,170.000,175.000,104.600,110.167,105.003,55.816,141.385,152.107,142.275,71.339,299.671,317.714,302.820,299.343,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
445.00,180.000,180.000,170.000,175.000,104.845,110.446,105.251,55.919,141.626,152.396,142.521,71.452,299.895,317.996,303.054,299.429,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
446.00,180.000,180.000,170.000,175.000,105.090,110.725,105.500,56.022,141.867,152.686,142.767,71.565,300.119,318.277,303.288,299.515,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
447.00,180.000,180.000,170.000,175.000,105.334,111.004,105.748,56.126,142.108,152.976,143.013,71.677,300.342,318.559,303.521,299.601,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
448.00,180.000,180.000,170.000,175.000,105.579,111.284,105.996,56.229,142.349,153.265,143.259,71.790,300.566,318.840,303.755,299.688,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
449.00,180.000,180.000,170.000,175.000,105.824,111.563,106.244,56.333,142.590,153.555,143.505,71.903,300.790,319.121,303.988,299.774,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
450.00,180.000,180.000,170.000,175.000,106.068,111.843,106.492,56.437,142.830,153.844,143.751,72.015,301.013,319.402,304.221,299.860,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
451.00,180.000,180.000,170.000,175.000,106.313,112.122,106.740,56.540,143.071,154.134,143.997,72.128,301.237,319.683,304.454,299.946,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
452.00,180.000,180.000,170.000,175.000,106.558,112.402,106.988,56.644,143.311,154.423,144.242,72.241,301.460,319.964,304.688,300.032,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
453.00,180.000,180.000,170.000,175.000,106.802,112.682,107.235,56.748,143.552,154.713,144.488,72.354,301.684,320.245,304.921,300.118,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
454.00,180.000,180.000,170.000,175.000,107.047,112.961,107.483,56.852,143.792,155.002,144.733,72.467,301.907,320.526,305.154,300.205,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
455.00,180.000,180.000,170.000,175.000,107.291,113.241,107.731,56.956,144.032,155.291,144.978,72.580,302.130,320.807,305.386,300.291,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
456.00,180.000,180.000,170.000,175.000,107.536,113.521,107.979,57.060,144.272,155.580,145.224,72.693,302.353,321.088,305.619,300.377,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
457.00,180.000,180.000,170.000,175.000,107.781,113.801,108.227,57.164,144.512,155.869,145.469,72.806,302.576,321.369,305.852,300.464,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
458.00,180.000,180.000,170.000,175.000,108.025,114.081,108.475,57.268,144.751,156.158,145.714,72.919,302.799,321.649,306.085,300.550,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
459.00,180.000,180.000,170.000,175.000,108.269,114.361,108.723,57.372,144.991,156.447,145.959,73.032,303.022,321.930,306.317,300.636,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
460.00,180.000,180.000,170.000,175.000,108.514,114.641,108.971,57.476,145.231,156.736,146.203,73.145,303.245,322.210,306.550,300.723,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
461.00,180.000,180.000,170.000,175.000,108.758,114.921,109.218,57.581,145.470,157.025,146.448,73.258,303.467,322.491,306.782,300.809,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
462.00,180.000,180.000,170.000,175.000,109.002,115.202,109.466,57.685,145.709,157.314,146.693,73.371,303.690,322.771,307.014,300.895,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
463.00,180.000,180.000,170.000,175.000,109.247,115.482,109.714,57.789,145.948,157.603,146.937,73.484,303.912,323.052,307.247,300.982,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
464.00,180.000,180.000,170.000,175.000,109.491,115.762,109.962,57.894,146.188,157.892,147.182,73.597,304.135,323.332,307.479,301.068,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
465.00,180.000,180.000,170.000,175.000,109.735,116.043,110.209,57.998,146.427,158.180,147.426,73.710,304.357,323.612,307.711,301.155,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
466.00,180.000,180.000,170.000,175.000,109.979,116.323,110.457,58.103,146.665,158.469,147.670,73.824,304.579,323.893,307.943,301.241,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
467.00,180.000,180.000,170.000,175.000,110.224,116.604,110.705,58.208,146.904,158.758,147.914,73.937,304.802,324.173,308.175,301.328,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
468.00,180.000,180.000,170.000,175.000,110.468,116.884,110.952,58.312,147.143,159.046,148.158,74.050,305.024,324.453,308.407,301.414,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
469.00,180.000,180.000,170.000,175.000,110.712,117.165,111.200,58.417,147.381,159.335,148.402,74.163,305.246,324.733,308.639,301.501,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
470.00,180.000,180.000,170.000,175.000,110.956,117.445,111.448,58.522,147.620,159.623,148.646,74.277,305.468,325.013,308.870,301.588,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
471.00,180.000,180.000,170.000,175.000,111.200,117.726,111.695,58.627,147.858,159.912,148.890,74.390,305.690,325.293,309.102,301.674,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
472.00,180.000,180.000,170.000,175.000,111.444,118.007,111.943,58.732,148.097,160.200,149.133,74.503,305.911,325.572,309.333,301.761,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
473.00,180.000,180.000,170.000,175.000,111.688,118.288,112.190,58.837,148.335,160.488,149.377,74.617,306.133,325.852,309.565,301.848,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
474.00,180.000,180.000,170.000,175.000,111.932,118.569,112.438,58.942,148.573,160.776,149.620,74.730,306.355,326.132,309.796,301.934,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
475.00,180.000,180.000,170.000,175.000,112.176,118.850,112.685,59.047,148.811,161.065,149.864,74.844,306.576,326.412,310.028,302.021,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
476.00,180.000,180.000,170.000,175.000,112.419,119.131,112.933,59.152,149.048,161.353,150.107,74.957,306.798,326.691,310.259,302.108,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
477.00,180.000,180.000,170.000,175.000,112.663,119.412,113.180,59.257,149.286,161.641,150.350,75.071,307.019,326.971,310.490,302.194,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
478.00,180.000,180.000,170.000,175.000,112.907,119.693,113.427,59.362,149.524,161.929,150.593,75.184,307.240,327.250,310.721,302.281,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
479.00,180.000,180.000,170.000,175.000,113.151,119.974,113.675,59.468,149.761,162.217,150.836,75.298,307.462,327.530,310.952,302.368,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
480.00,180.000,180.000,170.000,175.000,113.394,120.255,113.922,59.573,149.999,162.505,151.079,75.412,307.683,327.809,311.183,302.455,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
481.00,180.000,180.000,170.000,175.000,113.638,120.536,114.169,59.679,150.236,162.792,151.322,75.525,307.904,328.088,311.414,302.542,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
482.00,180.000,180.000,170.000,175.000,113.881,120.817,114.417,59.784,150.473,163.080,151.564,75.639,308.125,328.367,311.645,302.628,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
483.00,180.000,180.000,170.000,175.000,114.125,121.099,114.664,59.890,150.710,163.368,151.807,75.752,308.346,328.647,311.875,302.715,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
484.00,180.000,180.000,170.000,175.000,114.368,121.380,114.911,59.995,150.947,163.656,152.049,75.866,308.566,328.926,312.106,302.802,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
485.00,180.000,180.000,170.000,175.000,114.612,121.661,115.158,60.101,151.184,163.943,152.292,75.980,308.787,329.205,312.336,302.889,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
486.00,180.000,180.000,170.000,175.000,114.855,121.943,115.405,60.206,151.421,164.231,152.534,76.094,309.008,329.484,312.567,302.976,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
487.00,180.000,180.000,170.000,175.000,115.099,122.224,115.653,60.312,151.658,164.518,152.776,76.207,309.228,329.763,312.797,303.063,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
488.00,180.000,180.000,170.000,175.000,115.342,122.506,115.900,60.418,151.894,164.806,153.018,76.321,309.449,330.041,313.028,303.150,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
489.00,180.000,180.000,170.000,175.000,115.585,122.787,116.147,60.524,152.131,165.093,153.260,76.435,309.669,330.320,313.258,303.237,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
490.00,180.000,180.000,170.000,175.000,115.828,123.069,116.394,60.630,152.367,165.381,153.502,76.549,309.890,330.599,313.488,303.324,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
491.00,180.000,180.000,170.000,175.000,116.072,123.351,116.641,60.736,152.603,165.668,153.744,76.663,310.110,330.878,313.718,303.411,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
492.00,180.000,180.000,170.000,175.000,116.315,123.632,116.888,60.842,152.840,165.955,153.986,76.777,310.330,331.156,313.948,303.498,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
493.00,180.000,180.000,170.000,175.000,116.558,123.914,117.134,60.948,153.076,166.243,154.227,76.891,310.550,331.435,314.178,303.585,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
494.00,180.000,180.000,170.000,175.000,116.801,124.196,117.381,61.054,153.312,166.530,154.469,77.005,310.770,331.713,314.408,303.672,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
495.00,180.000,180.000,170.000,175.000,117.044,124.477,117.628,61.160,153.548,166.817,154.710,77.119,310.990,331.992,314.638,303.759,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
496.00,180.000,180.000,170.000,175.000,117.287,124.759,117.875,61.266,153.783,167.104,154.952,77.233,311.210,332.270,314.867,303.846,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
497.00,180.000,180.000,170.000,175.000,117.530,125.041,118.122,61.373,154.019,167.391,155.193,77.347,311.430,332.548,315.097,303.934,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
498.00,180.000,180.000,170.000,175.000,117.773,125.323,118.368,61.479,154.255,167.678,155.434,77.461,311.650,332.827,315.326,304.021,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
499.00,180.000,180.000,170.000,175.000,118.015,125.605,118.615,61.585,154.490,167.965,155.675,77.575,311.869,333.105,315.556,304.108,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
500.00,180.000,180.000,170.000,175.000,118.258,125.887,118.862,61.692,154.725,168.252,155.916,77.689,312.089,333.383,315.785,304.195,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
501.00,180.000,180.000,170.000,175.000,118.501,126.169,119.108,61.798,154.961,168.538,156.157,77.803,312.308,333.661,316.015,304.282,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
502.00,180.000,180.000,170.000,175.000,118.743,126.451,119.355,61.905,155.196,168.825,156.398,77.917,312.528,333.939,316.244,304.370,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
503.00,180.000,180.000,170.000,175.000,118.986,126.733,119.601,62.011,155.431,169.112,156.638,78.031,312.747,334.217,316.473,304.457,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
504.00,180.000,180.000,170.000,175.000,119.229,127.015,119.848,62.118,155.666,169.398,156.879,78.146,312.966,334.495,316.702,304.544,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
505.00,180.000,180.000,170.000,175.000,119.471,127.297,120.094,62.225,155.901,169.685,157.120,78.260,313.185,334.773,316.931,304.632,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
506.00,180.000,180.000,170.000,175.000,119.714,127.579,120.341,62.331,156.136,169.971,157.360,78.374,313.405,335.050,317.160,304.719,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
507.00,180.000,180.000,170.000,175.000,119.956,127.861,120.587,62.438,156.370,170.258,157.600,78.488,313.624,335.328,317.389,304.806,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
508.00,180.000,180.000,170.000,175.000,120.198,128.143,120.834,62.545,156.605,170.544,157.841,78.603,313.843,335.606,317.618,304.894,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
509.00,180.000,180.000,170.000,175.000,120.441,128.426,121.080,62.652,156.839,170.831,158.081,78.717,314.061,335.883,317.847,304.981,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
510.00,180.000,180.000,170.000,175.000,120.683,128.708,121.326,62.759,157.074,171.117,158.321,78.831,314.280,336.161,318.075,305.068,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
511.00,180.000,180.000,170.000,175.000,120.925,128.990,121.572,62.866,157.308,171.403,158.561,78.946,314.499,336.438,318.304,305.156,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
512.00,180.000,180.000,170.000,175.000,121.167,129.272,121.818,62.973,157.542,171.689,158.801,79.060,314.718,336.716,318.532,305.243,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
513.00,180.000,180.000,170.000,175.000,121.409,129.555,122.065,63.080,157.776,171.975,159.041,79.174,314.936,336.993,318.761,305.331,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
514.00,180.000,180.000,170.000,175.000,121.651,129.837,122.311,63.187,158.010,172.261,159.280,79.289,315.155,337.270,318.989,305.418,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
515.00,180.000,180.000,170.000,175.000,121.893,130.119,122.557,63.294,158.244,172.547,159.520,79.403,315.373,337.547,319.218,305.506,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
516.00,180.000,180.000,170.000,175.000,122.135,130.402,122.803,63.402,158.478,172.833,159.759,79.518,315.591,337.825,319.446,305.593,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
517.00,180.000,180.000,170.000,175.000,122.377,130.684,123.049,63.509,158.712,173.119,159.999,79.632,315.810,338.102,319.674,305.681,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
518.00,180.000,180.000,170.000,175.000,122.619,130.967,123.295,63.616,158.945,173.405,160.238,79.747,316.028,338.379,319.902,305.768,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
519.00,180.000,180.000,170.000,175.000,122.861,131.249,123.540,63.723,159.179,173.691,160.477,79.861,316.246,338.656,320.130,305.856,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
520.00,180.000,180.000,170.000,175.000,123.102,131.532,123.786,63.831,159.412,173.977,160.717,79.976,316.464,338.933,320.358,305.943,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
521.00,180.000,180.000,170.000,175.000,123.344,131.814,124.032,63.938,159.646,174.262,160.956,80.091,316.682,339.209,320.586,306.031,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
522.00,180.000,180.000,170.000,175.000,123.586,132.097,124.278,64.046,159.879,174.548,161.195,80.205,316.900,339.486,320.814,306.119,1.0000,1.0000,1.0000,0.9156,700.00,700.00,700.00,0.00
523.00,180.000,180.000,170.000,175.000,123.827,132.379,124.523,64.153,160.112,174.834,161.434,80.320,317.118,339.763,320.956,306.206,1.0000,1.0000,0.9903,0.9156,700.00,700.00,420.00,0.00
524.00,180.000,180.000,170.000,175.000,124.069,132.662,124.769,64.261,160.345,175.119,161.672,80.435,317.336,340.039,320.873,306.294,1.0000,1.0000,0.9771,0.9156,700.00,700.00,0.00,0.00
525.00,180.000,180.000,170.000,175.000,124.310,132.944,125.015,64.369,160.578,175.405,161.910,80.549,317.553,340.316,320.619,306.382,1.0000,1.0000,0.9649,0.9156,700.00,700.00,0.00,0.00
526.00,180.000,180.000,170.000,175.000,124.551,133.227,125.260,64.476,160.811,175.690,162.147,80.664,317.771,340.593,320.210,306.469,1.0000,1.0000,0.9534,0.9156,700.00,700.00,0.00,0.00
527.00,180.000,180.000,170.000,175.000,124.793,133.509,125.506,64.584,161.043,175.975,162.382,80.779,317.988,340.869,319.694,306.557,1.0000,1.0000,0.9427,0.9156,700.00,700.00,0.00,0.00
528.00,180.000,180.000,170.000,175.000,125.034,133.792,125.751,64.692,161.276,176.261,162.616,80.893,318.206,341.145,319.065,306.645,1.0000,1.0000,0.9325,0.9156,700.00,700.00,0.00,0.00
529.00,180.000,180.000,170.000,175.000,125.275,134.075,125.996,64.800,161.509,176.546,162.849,81.008,318.423,341.422,318.351,306.732,1.0000,1.0000,0.9228,0.9156,700.00,700.00,0.00,0.00
530.00,180.000,180.000,170.000,175.000,125.516,134.357,126.242,64.908,161.741,176.831,163.079,81.123,318.641,341.698,317.575,306.820,1.0000,1.0000,0.9135,0.9156,700.00,700.00,0.00,0.00
531.00,180.000,180.000,170.000,175.000,125.757,134.640,126.487,65.016,161.974,177.116,163.308,81.238,318.858,341.974,316.744,306.908,1.0000,1.0000,0.9046,0.9156,700.00,700.00,0.00,0.00
532.00,180.000,180.000,170.000,175.000,125.998,134.923,126.732,65.124,162.206,177.401,163.535,81.353,319.075,342.250,315.880,306.996,1.0000,1.0000,0.8961,0.9156,700.00,700.00,0.00,0.00
533.00,180.000,180.000,170.000,175.000,126.239,135.206,126.977,65.232,162.438,177.686,163.759,81.467,319.292,342.526,314.985,307.084,1.0000,1.0000,0.8878,0.9156,700.00,700.00,0.00,0.00
534.00,180.000,180.000,170.000,175.000,126.480,135.488,127.222,65.340,162.670,177.971,163.982,81.582,319.509,342.802,314.062,307.171,1.0000,1.0000,0.8797,0.9156,700.00,700.00,0.00,0.00
535.00,180.000,180.000,170.000,175.000,126.721,135.771,127.466,65.448,162.902,178.256,164.202,81.697,319.726,343.078,313.114,307.259,1.0000,1.0000,0.8719,0.9156,700.00,700.00,0.00,0.00
536.00,180.000,180.000,170.000,175.000,126.962,136.054,127.711,65.556,163.134,178.541,164.420,81.812,319.943,343.354,312.143,307.347,1.0000,1.0000,0.8643,0.9156,700.00,700.00,0.00,0.00
537.00,180.000,180.000,170.000,175.000,127.203,136.337,127.955,65.664,163.366,178.826,164.636,81.927,320.160,343.629,311.151,307.435,1.0000,1.0000,0.8568,0.9156,700.00,700.00,0.00,0.00
538.00,180.000,180.000,170.000,175.000,127.443,136.619,128.199,65.772,163.598,179.110,164.850,82.042,320.376,343.905,310.140,307.523,1.0000,1.0000,0.8494,0.9156,700.00,700.00,0.00,0.00
539.00,180.000,180.000,170.000,175.000,127.684,136.902,128.443,65.881,163.829,179.395,165.061,82.157,320.593,344.180,309.145,307.611,1.0000,1.0000,0.8423,0.9156,700.00,700.00,0.00,0.00
540.00,180.000,180.000,170.000,175.000,127.924,137.185,128.687,65.989,164.061,179.680,165.271,82.272,320.810,344.455,308.131,307.699,1.0000,1.0000,0.8352,0.9156,700.00,700.00,0.00,0.00
541.00,180.000,180.000,170.000,175.000,128.165,137.468,128.930,66.097,164.292,179.964,165.478,82.387,321.026,344.731,307.133,307.787,1.0000,1.0000,0.8282,0.9156,700.00,700.00,0.00,0.00
542.00,180.000,180.000,170.000,175.000,128.405,137.751,129.173,66.206,164.524,180.249,165.682,82.502,321.243,345.006,306.115,307.875,1.0000,1.0000,0.8214,0.9156,700.00,700.00,0.00,0.00
543.00,180.000,180.000,170.000,175.000,128.646,138.034,129.416,66.314,164.755,180.533,165.885,82.617,321.459,345.281,305.114,307.963,1.0000,1.0000,0.8146,0.9156,700.00,700.00,0.00,0.00
544.00,180.000,180.000,170.000,175.000,128.886,138.316,129.659,66.423,164.986,180.818,166.085,82.732,321.675,345.556,304.110,308.051,1.0000,1.0000,0.8079,0.9156,700.00,700.00,0.00,0.00
545.00,180.000,180.000,170.000,175.000,129.126,138.599,129.901,66.531,165.217,181.102,166.283,82.847,321.891,345.830,303.104,308.139,1.0000,1.0000,0.8013,0.9156,700.00,700.00,0.00,0.00
