t_s,setpoint_front,setpoint_middle,setpoint_back,setpoint_nozzle,sensor_front,sensor_middle,sensor_back,sensor_nozzle,steel_front,steel_middle,steel_back,steel_nozzle,band_front,band_middle,band_back,band_nozzle,duty_front,duty_middle,duty_back,duty_nozzle,power_w_front,power_w_middle,power_w_back,power_w_nozzle
1511.00,180.000,180.000,180.000,180.000,178.249,189.925,175.572,145.030,181.038,187.066,176.428,151.747,195.753,183.971,203.087,371.846,0.1188,0.0000,0.2034,0.9500,0.00,0.00,0.00,0.00
1512.00,180.000,180.000,180.000,180.000,178.267,189.906,175.577,145.074,181.040,187.051,176.440,151.789,195.509,183.960,203.077,371.880,0.1122,0.0000,0.2035,0.9500,0.00,0.00,0.00,0.00
1513.00,180.000,180.000,180.000,180.000,178.286,189.887,175.583,145.119,181.041,187.036,176.451,151.832,195.289,183.949,203.069,371.914,0.1122,0.0000,0.2036,0.9500,0.00,0.00,0.00,0.00
1514.00,180.000,180.000,180.000,180.000,178.304,189.868,175.589,145.164,181.042,187.020,176.463,151.874,195.090,183.938,203.062,371.948,0.1122,0.0000,0.2036,0.9500,0.00,0.00,0.00,0.00
1515.00,180.000,180.000,180.000,180.000,178.322,189.849,175.595,145.208,181.042,187.005,176.474,151.916,194.909,183.927,203.057,371.982,0.1122,0.0000,0.2037,0.9500,0.00,0.00,0.00,0.00
1516.00,180.000,180.000,180.000,180.000,178.340,189.830,175.601,145.253,181.043,186.990,176.486,151.958,194.746,183.915,203.054,372.016,0.1122,0.0000,0.2038,0.9500,0.00,0.00,0.00,0.00
1517.00,180.000,180.000,180.000,180.000,178.358,189.811,175.606,145.298,181.042,186.975,176.497,152.000,194.534,183.904,203.051,372.050,0.1056,0.0000,0.2039,0.9500,0.00,0.00,0.00,0.00
1518.00,180.000,180.000,180.000,180.000,178.376,189.793,175.612,145.342,181.042,186.960,176.508,152.042,194.279,183.893,203.050,372.084,0.1056,0.0000,0.2039,0.9500,0.00,0.00,0.00,0.00
1519.00,180.000,180.000,180.000,180.000,178.394,189.774,175.618,145.387,181.040,186.945,176.519,152.084,194.048,183.882,203.049,372.117,0.1056,0.0000,0.2040,0.9500,0.00,0.00,0.00,0.00
1520.00,180.000,180.000,180.000,180.000,178.411,189.755,175.624,145.431,181.039,186.930,176.531,152.125,193.839,183.871,203.082,372.151,0.1056,0.0000,0.2041,0.9500,0.00,0.00,0.00,0.00
1521.00,180.000,180.000,180.000,180.000,178.429,189.736,175.630,145.476,181.037,186.916,176.542,152.167,193.651,183.860,203.112,372.185,0.1056,0.0000,0.2042,0.9500,0.00,0.00,0.00,0.00
1522.00,180.000,180.000,180.000,180.000,178.446,189.717,175.636,145.521,181.034,186.901,176.553,152.209,193.480,183.848,203.140,372.219,0.1056,0.0000,0.2042,0.9500,0.00,0.00,0.00,0.00
1523.00,180.000,180.000,180.000,180.000,178.463,189.699,175.643,145.565,181.032,186.886,176.565,152.251,193.229,183.837,203.167,372.252,0.0990,0.0000,0.2043,0.9500,0.00,0.00,0.00,0.00
1524.00,180.000,180.000,180.000,180.000,178.480,189.680,175.649,145.610,181.029,186.871,176.576,152.292,193.002,183.826,203.192,372.286,0.0990,0.0000,0.2044,0.9500,0.00,0.00,0.00,0.00
1525.00,180.000,180.000,180.000,180.000,178.497,189.661,175.655,145.654,181.025,186.857,176.587,152.334,192.797,183.815,203.183,372.320,0.0990,0.0000,0.2024,0.9500,0.00,0.00,0.00,0.00
1526.00,180.000,180.000,180.000,180.000,178.514,189.643,175.661,145.698,181.021,186.842,176.598,152.375,192.611,183.804,203.176,372.353,0.0990,0.0000,0.2025,0.9500,0.00,0.00,0.00,0.00
