timestamp_ms,rss_bytes,process_cpu_time_s,minor_faults,major_faults,jitter_min_ns,jitter_avg_ns,jitter_max_ns,rt_loop_cpu_time_s,rx_bytes_per_s,tx_bytes_per_s,rt_nr_switches,rt_nr_voluntary_switches,rt_nr_involuntary_switches
1770069891737,23367680,41.630000,1557,0,468,2031,1162918 ,,456170.528,123622.412,171085,34033,137052
1770069892738,23388160,43.630000,1562,0,447,912,6308 ,,323477.207,117886.299,179375,35529,143846
1770069893771,23404544,45.640000,1566,0,488,2823,1958602 ,,475829.557,122053.111,187756,37049,150707
1770069894816,23404544,47.700000,1566,0,478,1993,1119697 ,,340199.788,123150.938,196243,38605,157638
1770069895858,23425024,49.800000,1571,0,488,1498,606138 ,,431156.514,122627.998,204753,40155,164598
1770069896901,23429120,51.880000,1572,0,488,2139,1296377 ,,322477.224,119058.190,213311,41711,171600
1770069897944,23429120,53.980000,1572,0,497,893,4966 ,,429482.657,122127.602,221839,43253,178586
1770069898986,23429120,56.070000,1572,0,498,1446,580410 ,,362562.967,120001.126,230394,44797,185597
1770069900027,23429120,58.160000,1572,0,487,889,3504 ,,392524.922,121854.140,238936,46341,192595
1770069901069,23429120,60.240000,1572,0,498,870,5567 ,,347964.951,117778.543,247561,47889,199672
1770069902111,23429120,62.340000,1572,0,448,905,6619 ,,431387.231,124317.358,256160,49433,206727
1770069903155,23449600,64.430000,1577,0,458,4494,1528330 ,,365036.025,117603.982,264613,50964,213649
1770069904197,23449600,66.510000,1577,0,478,3852,2458066 ,,400200.653,121905.758,273192,52501,220691
1770069905238,23449600,68.600000,1577,0,448,911,11257 ,,353420.108,118763.585,281744,54049,227695
1770069906284,23449600,70.700000,1577,0,457,1064,161589 ,,412070.166,123135.671,290357,55604,234753
1770069907325,23449600,72.800000,1577,0,478,919,19914 ,,345592.869,118015.799,298860,57143,241717
1770069908370,23449600,74.880000,1577,0,498,1537,359899 ,,403509.790,122320.609,307412,58683,248729
1770069909413,23449600,76.980000,1577,0,468,3443,2612185 ,,372910.750,120292.244,315950,60233,255717
1770069910455,23449600,79.070000,1577,0,498,894,5858 ,,408877.955,120650.074,324456,61770,262686
1770069911499,23449600,81.150000,1577,0,518,906,4816 ,,358627.895,118552.522,333097,63318,269779
1770069912540,23449600,83.250000,1577,0,497,1642,599507 ,,427447.343,121568.068,341670,64871,276799
1770069913582,23449600,85.340000,1577,0,448,922,10066 ,,311431.928,118507.939,350255,66414,283841
1770069914625,23449600,87.430000,1577,0,478,905,6840 ,,435622.838,122743.286,358854,67963,290891
1770069915667,23449600,89.520000,1577,0,488,886,4846 ,,316162.563,118912.766,367422,69510,297912
1770069916710,23449600,91.610000,1577,0,498,8180,1977731 ,,444301.306,121481.800,375804,71044,304760
1770069924157,0,0.000000,0,0,0,0,0 ,,0.000,0.000,4,2,2
1770069925157,14516224,0.000000,586,0,11609,24965,591222 ,,0.000,0.000,2565,2309,257
1770069926158,20877312,1.700000,1063,0,518,10799,489862 ,,1027825.535,533823.438,7526,4399,3127
1770069927158,22003712,3.570000,1204,0,558,1115,8503 ,,363501.694,118391.504,15789,5896,9893
1770069928159,22450176,5.570000,1313,0,578,1932,808577 ,,520221.873,124973.531,23916,7376,16540
1770069929160,22859776,7.570000,1413,0,549,1164,43598 ,,372525.108,119464.690,32189,8871,23318
1770069930160,22945792,9.590000,1421,0,538,1095,6029 ,,389814.699,121427.000,40451,10362,30089
1770069931161,22970368,11.600000,1427,0,509,1009,5809 ,,360149.437,119782.301,48666,11854,36812
1770069932161,22999040,13.610000,1434,0,549,2766,1344910 ,,407510.563,122040.528,56809,13339,43470
1770069933162,23019520,15.610000,1439,0,569,4630,1076458 ,,361996.817,118875.665,65091,14817,50274
1770069934163,23048192,17.610000,1446,0,549,3546,1352875 ,,419788.638,120694.181,73190,16282,56908
1770069935163,23072768,19.610000,1452,0,528,1546,613944 ,,350450.303,120623.609,81395,17747,63648
1770069936164,23146496,21.620000,1470,0,528,969,9485 ,,408140.134,122483.517,89662,19228,70434
1770069937164,23166976,23.640000,1475,0,539,1683,663196 ,,360022.677,118610.991,97914,20701,77213
1770069938165,23191552,25.650000,1481,0,538,1127,35003 ,,378504.705,122054.220,106134,22197,83937
1770069939165,23216128,27.650000,1487,0,539,17623,2532769 ,,380357.833,118498.735,114158,23640,90518
1770069940166,23236608,29.630000,1492,0,518,3478,1085335 ,,404110.335,121434.484,122345,25132,97213
1770069941167,23261184,31.650000,1498,0,548,1103,22029 ,,361328.170,118026.766,130691,26622,104069
1770069942167,23281664,33.650000,1503,0,539,1054,6670 ,,405258.602,123333.621,138966,28111,110855
1770069943168,23330816,35.660000,1515,0,539,1091,23993 ,,380357.141,118299.485,147171,29592,117579
1770069944168,23351296,37.670000,1520,0,549,1899,845547 ,,370344.039,121204.212,155400,31069,124331
1770069945169,23375872,39.670000,1526,0,559,1179,17400 ,,352884.681,118548.720,163541,32553,130988
1770069946169,23396352,41.690000,1531,0,549,1072,5137 ,,402315.963,122341.094,171704,34046,137658
1770069947075,0,0.000000,0,0,0,0,0 ,,0.000,0.000,2,1,1
1770069948075,14303232,0.000000,592,0,10988,16985,579270 ,,0.000,0.000,2217,2146,71
1770069949076,20680704,1.650000,1064,0,538,5723,146642 ,,841895.085,484559.717,7795,4056,3739
1770069950076,21827584,3.530000,1221,0,528,1130,213226 ,,428801.621,126848.229,16043,5538,10505
1770069951077,22241280,5.530000,1322,0,538,2282,875403 ,,328968.465,118740.866,24207,7031,17176
1770069952077,22614016,7.540000,1413,0,529,4475,1832181 ,,431553.172,121889.003,32343,8511,23832
1770069953078,22634496,9.540000,1418,0,528,2874,1102308 ,,329537.529,117667.488,40529,9997,30532
1770069954078,22667264,11.540000,1426,0,519,3956,918625 ,,418011.848,123614.278,48758,11472,37286
1770069955079,22708224,13.550000,1436,0,498,947,11069 ,,336593.586,117330.928,57029,12949,44080
1770069956079,22732800,15.560000,1442,0,529,4850,1909455 ,,437324.166,122417.585,65087,14428,50659
1770069957080,22806528,17.560000,1449,0,498,8357,1380297 ,,353508.283,117930.040,73204,15904,57300
1770069958081,22831104,19.560000,1455,0,509,2239,742095 ,,469434.514,123307.527,81333,17379,63954
1770069959081,22896640,21.560000,1471,0,519,1424,496766 ,,383049.274,119330.664,89533,18874,70659
1770069960082,22925312,23.560000,1478,0,509,1270,298856 ,,446514.317,122296.531,97796,20350,77446
1770069961082,22949888,25.580000,1484,0,499,1784,871256 ,,348851.094,118995.904,106000,21840,84160
1770069962083,22970368,27.580000,1489,0,509,2969,2104820 ,,416014.289,121384.182,114152,23328,90824
1770069963083,22994944,29.580000,1495,0,509,922,4997 ,,366758.821,118199.808,122453,24815,97638
1770069964084,23015424,31.600000,1500,0,519,3543,1474193 ,,402049.939,120582.400,130613,26293,104320
1770069965085,23040000,33.600000,1506,0,519,1502,583097 ,,366076.582,120406.423,138904,27794,111110
1770069966085,23093248,35.610000,1519,0,499,953,42557 ,,399020.435,121212.479,147137,29277,117860
1770069967086,23117824,37.620000,1525,0,499,915,5659 ,,329416.150,118242.367,155398,30768,124630
1770069968086,23130112,39.620000,1531,0,499,912,14665 ,,429946.457,122092.409,163549,32259,131290
1770069969087,23150592,41.640000,1536,0,509,1096,153805 ,,372004.380,119223.691,171776,33755,138021
1770069970087,23175168,43.640000,1542,0,509,933,6260 ,,398714.130,121972.351,180035,35234,144801
1770069971105,23187456,45.640000,1545,0,509,921,22560 ,,359052.939,117851.138,188477,36754,151723
1770069972147,23187456,47.690000,1545,0,529,1029,107770 ,,391173.058,122192.533,197122,38304,158818
1770069973191,23187456,49.780000,1545,0,529,5790,2955071 ,,381468.551,117997.729,205644,39848,165796
1770069974235,23187456,51.860000,1545,0,539,966,10067 ,,408447.931,122805.450,214259,41408,172851
1770069975279,23187456,53.960000,1545,0,509,942,5078 ,,355828.150,118524.735,222838,42940,179898
1770069976325,23187456,56.060000,1545,0,509,948,21408 ,,456557.699,123143.083,231493,44481,187012
1770069977367,23187456,58.150000,1545,0,509,952,30355 ,,432587.173,120080.570,240084,46034,194050
1770069978409,23187456,60.240000,1545,0,520,938,6390 ,,461424.432,120910.153,248538,47561,200977
1770069979453,23187456,62.320000,1545,0,539,2043,1129168 ,,322317.282,118920.533,257162,49127,208035
1770069980496,23187456,64.420000,1545,0,529,7123,1028881 ,,365310.735,120264.844,265631,50674,214957
1770069981538,23187456,66.490000,1545,0,519,1543,617652 ,,366458.743,118720.300,274290,52218,222072
1770069982583,23187456,68.580000,1545,0,529,978,6350 ,,421054.243,121704.786,282871,53778,229093
1770069983625,23187456,70.680000,1545,0,519,1491,405806 ,,316697.414,119748.787,291482,55330,236152
1770069984672,23187456,72.770000,1545,0,519,2618,815262 ,,425221.977,120313.616,300012,56882,243130
1770069985716,23187456,74.870000,1545,0,509,3669,1492759 ,,325401.196,118092.264,308430,58410,250020
1770069986758,23187456,76.950000,1545,0,520,1746,835881 ,,442631.971,121884.834,316974,59959,257015
1770069987799,23187456,79.040000,1545,0,529,3178,853364 ,,458507.690,121273.356,325422,61503,263919
1770069988840,23187456,81.120000,1545,0,549,1140,196245 ,,342677.028,119650.162,334001,63062,270939
1770069989882,23187456,83.210000,1545,0,499,953,5710 ,,422573.857,121708.372,342440,64583,277857
1770069990924,23187456,85.300000,1545,0,520,931,6471 ,,337899.452,118478.088,351029,66130,284899
1770069991965,23187456,87.380000,1545,0,540,948,14115 ,,446168.222,123101.447,359613,67669,291944
1770069993008,23187456,89.480000,1545,0,499,2166,991732 ,,333376.305,117468.281,368170,69215,298955
1770069994049,23187456,91.570000,1545,0,530,1957,905030 ,,422971.877,123211.722,376740,70751,305989
1770069995094,23191552,93.650000,1546,0,509,1041,90949 ,,380267.809,119697.014,385274,72292,312982
1770069996138,23191552,95.750000,1546,0,510,1183,201695 ,,410785.358,121622.561,393832,73822,320010
1770069997182,23191552,97.840000,1546,0,519,987,50202 ,,357796.645,118752.583,402437,75373,327064
1770069998223,23191552,99.950000,1546,0,500,2112,1077423 ,,420351.358,123479.544,410990,76910,334080
1770069999268,23191552,102.030000,1546,0,499,955,18232 ,,361719.497,118766.423,419594,78460,341134
1770070000310,23191552,104.120000,1546,0,520,2506,1011329 ,,421137.851,121057.273,428074,79995,348079
1770070001352,23191552,106.210000,1546,0,529,3220,1468504 ,,406455.799,120587.379,436575,81534,355041
1770070002396,23195648,108.300000,1547,0,510,3981,3105545 ,,423521.316,121490.519,445170,83079,362091
1770070003438,23195648,110.390000,1547,0,530,5858,2015778 ,,345719.813,119390.189,453704,84631,369073
1770070004479,23195648,112.470000,1547,0,499,8469,2818738 ,,417279.121,127397.521,462149,86164,375985
1770070005521,23195648,114.540000,1547,0,500,1726,824210 ,,346103.140,118740.339,470663,87713,382950
1770070006564,23195648,116.620000,1547,0,510,3360,2466651 ,,422797.232,121682.853,479179,89267,389912
1770070007606,23195648,118.710000,1547,0,539,949,11620 ,,348175.500,130293.028,487791,90812,396979
1770070008650,23199744,120.810000,1548,0,520,1486,304568 ,,435766.675,124274.796,496325,92361,403964
1770070009695,23199744,122.890000,1548,0,529,5305,1989538 ,,334983.498,123758.223,504847,93886,410961
1770070010742,23199744,124.990000,1548,0,519,22270,2864525 ,,438865.022,122048.535,513353,95407,417946
1770070011787,23199744,127.050000,1548,0,509,1859,693286 ,,444747.800,122200.734,521932,96965,424967
1770070012831,23199744,129.160000,1548,0,530,1163,15638 ,,346002.740,118712.726,530456,98509,431947
1770070013873,23199744,131.240000,1548,0,540,1378,344152 ,,416868.610,121782.240,539009,100040,438969
1770070014914,23203840,133.340000,1549,0,490,1792,718081 ,,329361.501,117529.649,547582,101589,445993
1770070015958,23203840,135.420000,1549,0,520,1079,20257 ,,433429.912,124226.502,556164,103151,453013
1770070017004,23203840,137.510000,1549,0,499,1056,6842 ,,337658.656,118515.136,564764,104705,460059
1770070018045,23203840,139.610000,1549,0,520,1035,91640 ,,413696.076,121733.318,573193,106241,466952
1770070019088,23203840,141.690000,1549,0,540,907,5018 ,,340482.381,119012.193,581827,107794,474033
1770070020129,23203840,143.790000,1549,0,500,930,9747 ,,425341.624,122287.038,590387,109340,481047
1770070021171,23203840,145.880000,1549,0,530,1040,6711 ,,364809.582,127084.137,598985,110896,488089
1770070022216,23203840,147.960000,1549,0,530,1154,86601 ,,394938.366,123866.023,607486,112434,495052
1770070023263,23203840,150.050000,1549,0,540,3813,1525181 ,,397797.174,120471.476,615911,113985,501926
1770070024308,23203840,152.150000,1549,0,520,26062,3093434 ,,408138.459,123150.049,624277,115516,508761
1770070025350,23203840,154.210000,1549,0,760,1352,30146 ,,338701.774,121100.097,632984,117085,515899
1770070026393,23203840,156.300000,1549,0,770,8440,2742448 ,,416606.228,121892.856,641573,118645,522928
1770070027435,23203840,158.380000,1549,0,760,2098,830503 ,,360754.849,118469.272,650289,120210,530079
1770070028483,23203840,160.460000,1549,0,530,32245,2331790 ,,395518.107,120523.074,658463,121737,536726
1770070029525,23203840,162.510000,1549,0,530,7233,2011231 ,,353083.937,117058.043,667000,123289,543711
1770070030568,23203840,164.570000,1549,0,520,1287,43781 ,,433657.561,124337.938,675721,124848,550873
1770070031611,23203840,166.670000,1549,0,530,2052,1106789 ,,335577.139,118500.935,684316,126388,557928
1770070032652,23203840,168.740000,1549,0,520,4319,746756 ,,456496.644,121680.274,692843,127928,564915
1770070033697,23203840,170.830000,1549,0,520,932,12342 ,,300112.269,119614.895,701419,129482,571937
1770070034740,23203840,172.930000,1549,0,530,3705,1158716 ,,451791.373,122627.799,709879,131017,578862
1770070035781,23203840,175.000000,1549,0,530,934,6612 ,,298519.984,120299.987,718498,132560,585938
1770070036824,23203840,177.080000,1549,0,530,931,5179 ,,566128.141,123030.896,727042,134117,592925
1770070037867,23203840,179.180000,1549,0,520,2548,804104 ,,447325.590,123757.737,735557,135658,599899
1770070038908,23203840,181.260000,1549,0,510,2658,1800306 ,,349370.700,117816.925,744190,137193,606997
1770070039950,23203840,183.340000,1549,0,500,1625,529509 ,,444482.257,122652.941,752817,138737,614080
1770070040993,23203840,185.430000,1549,0,510,934,6922 ,,359129.184,122640.423,761542,140292,621250
1770070042036,23224320,187.530000,1554,0,490,1410,506306 ,,399629.185,121388.909,770113,141837,628276
1770070043079,23224320,189.610000,1554,0,530,2356,1412391 ,,359213.916,118222.932,778668,143391,635277
1770070044120,23203840,191.700000,1554,0,530,1018,30306 ,,384560.668,121310.572,787320,144940,642380
1770070045162,23203840,193.790000,1554,0,520,1026,13094 ,,374995.094,119465.289,795923,146485,649438
1770070046203,23203840,195.880000,1554,0,530,1782,732179 ,,391608.166,121200.644,804607,148045,656562
1770070047244,23203840,197.970000,1554,0,520,922,7223 ,,387921.210,118444.136,813179,149589,663590
1770070048286,23203840,200.050000,1554,0,460,1738,163585 ,,410888.943,123364.816,821737,151120,670617
1770070049327,23236608,202.140000,1562,0,510,2389,1523679 ,,440455.106,119826.309,830356,152665,677691
1770070050370,23236608,204.220000,1562,0,500,939,21610 ,,427447.983,121921.470,838962,154225,684737
1770070051412,23203840,206.320000,1562,0,530,930,26880 ,,340401.612,117821.839,847608,155763,691845
1770070052453,23203840,208.410000,1562,0,511,929,10239 ,,390669.779,122715.013,856217,157302,698915
1770070053494,23203840,210.490000,1562,0,520,931,14587 ,,363826.905,118653.388,864799,158848,705951
1770070054539,23203840,212.580000,1562,0,490,907,5820 ,,379904.965,121974.245,873333,160391,712942
1770070055583,23203840,214.680000,1562,0,531,2112,1157204 ,,350795.243,121069.051,881813,161930,719883
1770070056624,23203840,216.770000,1562,0,530,3111,2180488 ,,524661.706,123243.166,890288,163480,726808
1770070057666,23203840,218.840000,1562,0,501,2031,1076554 ,,297135.140,120381.216,898862,165023,733839
1770070058709,23203840,220.930000,1562,0,521,3898,2029847 ,,497855.332,119836.909,907496,166593,740903
1770070059752,23203840,223.030000,1562,0,511,1186,223898 ,,449682.436,122187.861,915986,168133,747853
1770070060794,23203840,225.100000,1562,0,521,951,4488 ,,367108.737,118410.591,924611,169680,754931
1770070061835,23203840,227.190000,1562,0,511,2982,2118553 ,,407160.204,121022.534,933183,171224,761959
1770070062878,23203840,229.280000,1562,0,480,945,17141 ,,351916.704,120257.829,941787,172779,769008
1770070063919,23203840,231.360000,1562,0,521,951,25206 ,,404492.267,121839.163,950437,174326,776111
1770070064961,23203840,233.450000,1562,0,511,2213,1328224 ,,300188.536,120300.437,959020,175871,783149
1770070066005,23203840,235.540000,1562,0,501,989,61374 ,,410664.704,122269.953,967641,177418,790223
1770070067046,23203840,237.630000,1562,0,520,2677,1118533 ,,318449.547,118032.254,976227,178968,797259
1770070068088,23203840,239.720000,1562,0,520,917,6212 ,,423496.727,122686.822,984831,180507,804324
1770070069130,23203840,241.800000,1562,0,490,925,5350 ,,322203.534,121948.776,993435,182060,811375
1770070070171,23203840,243.890000,1562,0,530,973,18454 ,,443158.690,127947.676,1001983,183601,818382
1770070071212,23203840,245.990000,1562,0,511,1794,552343 ,,371146.727,118290.173,1010568,185154,825414
1770070072253,23203840,248.050000,1562,0,491,1133,211756 ,,408174.988,121744.538,1019214,186703,832511
1770070073297,23203840,250.140000,1562,0,501,1807,614279 ,,382993.956,119558.848,1027868,188267,839601
1770070074339,23203840,252.240000,1562,0,501,4441,2192802 ,,432778.102,122377.244,1036295,189795,846500
1770070075381,23203840,254.310000,1562,0,501,4117,2896279 ,,402834.982,118738.133,1044746,191328,853418
1770070076423,23203840,256.400000,1562,0,520,938,19085 ,,406819.767,123500.434,1053377,192872,860505
1770070077467,23203840,258.490000,1562,0,531,3777,1829553 ,,383559.066,120458.197,1061900,194424,867476
1770070078509,23203840,260.580000,1562,0,500,2113,1234560 ,,417419.073,123868.987,1070481,195953,874528
1770070079551,23203840,262.660000,1562,0,510,916,12544 ,,348204.229,118369.242,1079071,197490,881581
1770070080595,23203840,264.750000,1562,0,511,930,12102 ,,454833.665,124402.480,1087576,199039,888537
1770070081638,23203840,266.850000,1562,0,541,976,5890 ,,331820.351,119421.048,1096162,200587,895575
1770070082681,23203840,268.940000,1562,0,500,1182,86532 ,,464458.865,121444.113,1104776,202134,902642
1770070083724,23203840,271.030000,1562,0,501,983,20038 ,,438713.373,120687.128,1113468,203686,909782
1770070084766,23203840,273.120000,1562,0,491,1033,3616 ,,360157.940,121407.107,1122066,205233,916833
1770070085809,23203840,275.210000,1562,0,501,1078,82885 ,,430636.236,121297.084,1130681,206779,923902
1770070086850,23203840,277.300000,1562,0,511,1877,768007 ,,368618.205,118938.649,1139303,208330,930973
1770070087896,23203840,279.390000,1562,0,531,3712,1026271 ,,435443.735,122669.160,1147925,209891,938034
1770070088938,23203840,281.490000,1562,0,491,4563,2209184 ,,340279.209,117613.612,1156465,211436,945029
1770070089981,23203840,283.570000,1562,0,531,2198,1154050 ,,423944.994,121986.118,1165063,212983,952080
1770070091023,23203840,285.650000,1562,0,501,12980,2639359 ,,362914.318,117481.276,1173485,214509,958976
1770070092066,23203840,287.730000,1562,0,531,8448,2954068 ,,421889.356,122159.872,1181978,216056,965922
1770070093108,23203840,289.810000,1562,0,751,3345,1042932 ,,378698.355,118365.121,1190736,217616,973120
1770070094151,23203840,291.890000,1562,0,511,4513,1899945 ,,412759.801,124140.801,1199312,219155,980157
1770070095194,23203840,293.970000,1562,0,521,1080,46126 ,,349596.834,119613.461,1207895,220717,987178
1770070096237,23203840,296.060000,1562,0,511,2674,1094288 ,,405894.068,122082.129,1216403,222279,994124
1770070097279,23203840,298.150000,1562,0,511,1223,118211 ,,335673.600,118218.013,1225002,223825,1001177
1770070098323,23203840,300.240000,1562,0,501,6108,2464993 ,,393499.081,120248.789,1233478,225365,1008113
1770070099366,23203840,302.330000,1562,0,510,897,5229 ,,359701.960,119836.424,1242118,226923,1015195
1770070100410,23203840,304.430000,1562,0,521,932,23905 ,,379506.574,121513.877,1250723,228487,1022236
1770070101453,23203840,306.520000,1562,0,511,3214,2367140 ,,329793.924,118307.471,1259352,230035,1029317
1770070102497,23203840,308.610000,1562,0,501,7293,3155075 ,,405933.561,123613.727,1267847,231580,1036267
1770070103541,23203840,310.700000,1562,0,521,2784,679682 ,,330442.921,117922.351,1276312,233121,1043191
1770070110099,0,0.000000,0,0,0,0,0 ,,0.000,0.000,,,
1770070111099,13197312,0.000000,566,0,9337,17673,1267583 ,,0.000,0.000,1950,1943,7
1770070112100,20545536,1.690000,1064,0,411,5466,87264 ,,950040.344,496823.879,3496,3474,22
1770070113101,21950464,3.590000,1223,0,421,1595,628687 ,,351894.045,118182.189,5001,4955,46
1770070114101,22364160,5.610000,1324,0,421,1199,248626 ,,400559.397,122743.595,6525,6452,73
1770070115102,22736896,7.640000,1415,0,421,1999,1136699 ,,342808.967,119471.060,8038,7938,100
1770070116102,22769664,9.670000,1423,0,421,1957,1114005 ,,417663.698,121271.259,9564,9437,127
1770070117103,22802432,11.720000,1431,0,401,8752,1396785 ,,322530.806,118668.918,11057,10901,156
1770070118104,23068672,13.750000,1444,0,391,1804,992869 ,,417869.795,121293.857,12572,12386,186
1770070119104,23097344,15.780000,1451,0,391,1900,1073630 ,,323569.129,117685.306,14095,13884,211
1770070120105,23117824,17.820000,1456,0,431,1313,451526 ,,413392.063,120900.583,15603,15365,238
1770070121105,23142400,19.860000,1462,0,392,2058,724957 ,,340483.159,119504.316,17111,16849,262
1770070504373,0,0.000000,0,0,0,0,0 ,,0.000,0.000,,,
1770070505373,13520896,0.000000,593,0,10162,19183,1436600 ,,0.000,0.000,1737,1735,2
1770070506374,19996672,1.650000,1023,0,375,10050,1252364 ,,881354.737,475151.075,3335,3333,2
1770070507374,21348352,3.540000,1182,0,385,4983,2347950 ,,412855.890,121636.910,4831,4824,7
1770070508375,21753856,5.550000,1281,0,405,4307,1161303 ,,342299.142,118627.697,6332,6319,13
1770070509376,22716416,7.590000,1418,0,395,4196,1892536 ,,425428.397,121729.008,7802,7785,17
1770070510376,22736896,9.590000,1423,0,374,795,4342 ,,411830.716,120303.269,9295,9275,20
1770070511377,22790144,11.630000,1436,0,385,2778,2049731 ,,380089.566,123850.150,10778,10757,21
1770070512377,22810624,13.670000,1441,0,375,852,5775 ,,418588.887,118550.881,12261,12237,24
1770070513378,22835200,15.700000,1447,0,384,2347,1579940 ,,400945.328,121896.438,13738,13712,26
1770070514378,22855680,17.730000,1452,0,415,2602,1051258 ,,416992.232,118457.888,15219,15190,29
1770070515379,22880256,19.760000,1458,0,395,933,29520 ,,387268.123,123672.312,16703,16672,31
1770070516380,22945792,21.810000,1474,0,375,1603,674760 ,,409512.464,121436.968,18199,18161,38
1770070517380,22970368,23.860000,1480,0,395,1003,178379 ,,421082.861,125881.613,19678,19637,41
1770070518381,23105536,25.900000,1489,0,405,788,4362 ,,421846.858,120790.666,21166,21118,48
1770070519381,23126016,27.940000,1494,0,404,917,4302 ,,443391.497,123682.476,22652,22601,51
1770070520382,23150592,29.970000,1500,0,394,948,84132 ,,406856.798,120113.810,24142,24085,57
1770070521383,23171072,32.020000,1505,0,395,1034,204168 ,,348971.466,121011.969,25657,25597,60
1770070522383,23195648,34.050000,1511,0,385,851,60006 ,,388472.130,120510.552,27137,27071,66
1770070523384,23240704,36.090000,1522,0,365,813,12527 ,,365105.630,121516.312,28627,28558,69
1770070524384,23265280,38.130000,1528,0,405,5660,2300241 ,,379734.122,119745.502,30125,30046,79
1770070525385,23289856,40.160000,1534,0,385,889,45920 ,,372232.635,121420.011,31612,31530,82
1770070526385,23310336,42.200000,1539,0,375,871,32635 ,,393228.830,120366.669,33114,33025,89
1770070527419,23334912,44.240000,1545,0,375,964,41181 ,,346454.264,120155.394,34647,34551,96
1770070528462,23347200,46.330000,1548,0,355,811,5485 ,,401532.583,118860.431,36211,36111,100
1770070529505,23347200,48.460000,1548,0,385,1728,837577 ,,384903.348,123251.126,37767,37664,103
1770070530549,23375872,50.590000,1555,0,385,904,53705 ,,370796.229,118345.810,39340,39230,110
1770070531590,23375872,52.690000,1555,0,395,2797,1858894 ,,429389.054,121818.428,40889,40775,114
1770070532633,23379968,54.810000,1556,0,375,1041,259491 ,,348783.153,118227.710,42442,42320,122
1770070533676,23384064,56.930000,1557,0,384,830,6095 ,,431193.309,123068.379,43997,43871,126
1770070534718,23384064,59.060000,1557,0,344,3793,1375285 ,,355501.885,119805.680,45569,45438,131
1770070535762,23384064,61.160000,1557,0,375,5003,2216524 ,,476963.227,121635.458,47109,46975,134
1770070536806,23388160,63.280000,1558,0,395,1330,378895 ,,479734.482,123070.838,48667,48529,138
1770070537849,23388160,65.410000,1558,0,384,785,12818 ,,319272.782,118682.833,50218,50076,142
1770070538892,23388160,67.520000,1558,0,385,3549,1391376 ,,471670.891,121336.128,51778,51631,147
1770070539935,23388160,69.640000,1558,0,385,842,72831 ,,341951.604,119395.304,53329,53179,150
1770070540978,23388160,71.770000,1558,0,375,1734,945459 ,,459286.021,123681.936,54879,54724,155
1770070542020,23388160,73.880000,1558,0,385,865,77820 ,,359955.715,118551.399,56432,56274,158
1770070543062,23388160,75.990000,1558,0,385,801,5023 ,,437860.386,122076.365,57994,57833,161
1770070544104,23388160,78.120000,1558,0,395,972,188809 ,,382568.754,120251.302,59556,59390,166
1770070545146,23388160,80.230000,1558,0,394,2487,1743718 ,,404740.854,121221.897,61105,60938,167
1770070546188,23388160,82.350000,1558,0,384,2018,1245272 ,,380875.172,118753.568,62654,62482,172
1770070547232,23388160,84.460000,1558,0,375,774,5084 ,,425494.456,122590.015,64215,64041,174
1770070548274,23388160,86.580000,1558,0,375,770,3311 ,,436649.122,121132.917,65763,65583,180
1770070549315,23388160,88.700000,1558,0,394,788,5455 ,,369498.043,125761.853,67311,67130,181
1770070550357,23388160,90.810000,1558,0,385,786,10815 ,,425707.829,123426.157,68867,68679,188
1770070551399,23388160,92.930000,1558,0,385,961,194059 ,,387411.851,122802.345,70412,70223,189
1770070552441,23388160,95.050000,1558,0,375,787,4582 ,,408052.907,119232.132,71981,71784,197
1770070553483,23388160,97.170000,1558,0,374,763,5003 ,,397359.697,119535.561,73517,73309,208
1770070554526,23388160,99.260000,1558,0,375,842,46942 ,,355162.468,119009.026,75074,74857,217
1770070555570,23388160,101.390000,1558,0,384,780,5074 ,,408860.184,122146.568,76618,76399,219
1770070556613,23388160,103.500000,1558,0,385,902,131351 ,,377370.965,118979.966,78187,77960,227
1770070557658,23388160,105.620000,1558,0,384,776,5204 ,,445264.205,122278.010,79736,79506,230
1770070558701,23388160,107.750000,1558,0,365,787,6536 ,,346763.731,121380.927,81286,81049,237
1770070559745,23388160,109.880000,1558,0,355,783,6065 ,,458236.411,120335.502,82841,82599,242
1770070560788,23388160,112.000000,1558,0,384,781,4603 ,,450552.666,121543.299,84385,84137,248
1770070561831,23388160,114.120000,1558,0,395,3795,1707149 ,,342425.419,118713.272,85926,85671,255
1770070562872,23388160,116.250000,1558,0,385,775,6116 ,,459879.806,122760.182,87477,87216,261
1770070563913,23388160,118.350000,1558,0,375,1557,693997 ,,348956.923,118510.410,89031,88765,266
1770070564958,23388160,120.470000,1558,0,375,784,4903 ,,450635.399,122751.687,90595,90323,272
1770070566003,23388160,122.590000,1558,0,385,787,5885 ,,374644.344,120107.019,92148,91872,276
1770070567045,23388160,124.730000,1558,0,385,1592,838869 ,,417999.729,121471.836,93695,93413,282
1770070568092,23388160,126.840000,1558,0,374,10190,2300192 ,,424622.700,118778.638,95251,94962,289
1770070569136,23388160,128.970000,1558,0,375,771,5023 ,,468799.636,123554.566,96815,96521,294
1770070570182,23388160,131.090000,1558,0,345,765,5034 ,,323631.862,118223.161,98387,98086,301
1770070571223,23388160,133.210000,1558,0,394,1706,945840 ,,342063.150,121219.941,99924,99620,304
1770070572265,23388160,135.330000,1558,0,395,1014,207253 ,,361763.148,118317.319,101475,101164,311
